Name;Date;Fraktion;Policy_area_1;Policy_area_2;Policy_area_3;Policy_area_4;Policy_area_5;Policy_area_6;Policy_area_7;Yes_party;No_party;Abstain_party;Absent_party;Yes_share;Party_yes;Opposition;Gov_votes;Gov_Yes;Date_new;Week;Month;Quarter;Year;Corona;Corona_dur
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;AfD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 85;  4;  0; 3;0,95505618; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;CDU/CSU;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;236;  0;  0;10;1,00000000; 1;FALSE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 64;  1;  0; 2;0,98461538; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;DIE LINKE;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0; 60;  0; 3;0,00000000; 0;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;FDP;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA; 76;  0;  0; 4;1,00000000; 1;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;fraktionslos;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;  0;  0;  0; 2;NA;NA;TRUE;2;1;2017-12-13;50;12;4;2017;0;-809
Verlängerung des Darfur-Einsatzes (UNAMID 2017);13. Dezember 2017;SPD;Außenpolitik und internationale Beziehungen; Verteidigung;NA;NA;NA;NA;NA;145;  0;  0; 7;1,00000000; 1;FALSE;2;1;2017-12-13;50;12;4;2017;0;-809
Verstärkte deutsch-französische parlamentarische Zusammenarbeit;20. März 2019;AfD;Außenpolitik und internationale Beziehungen; Parlamentsangelegenheiten; Politisches Leben; Parteien;NA;NA;NA;  0; 85;  0; 5;0,00000000; 0;TRUE;2;1;2019-03-20;12; 3;1;2019;0;-347
Verstärkte deutsch-französische parlamentarische Zusammenarbeit;20. März 2019;CDU/CSU;Außenpolitik und internationale Beziehungen; Parlamentsangelegenheiten; Politisches Leben; Parteien;NA;NA;NA;224;  0;  0;22;1,00000000; 1;FALSE;2;1;2019-03-20;12; 3;1;2019;0;-347
Verstärkte deutsch-französische parlamentarische Zusammenarbeit;20. März 2019;DIE GRÜNEN;Außenpolitik und internationale Beziehungen; Parlamentsangelegenheiten; Politisches Leben; Parteien;NA;NA;NA; 58;  0;  0; 9;1,00000000; 1;TRUE;2;1;2019-03-20;12; 3;1;2019;0;-347
Verstärkte deutsch-französische parlamentarische Zusammenarbeit;20. März 2019;FDP;Außenpolitik und internationale Beziehungen; Parlamentsangelegenheiten; Politisches Leben; Parteien;NA;NA;NA; 69;  0;  0;11;1,00000000; 1;TRUE;2;1;2019-03-20;12; 3;1;2019;0;-347
Verstärkte deutsch-französische parlamentarische Zusammenarbeit;20. März 2019;SPD;Außenpolitik und internationale Beziehungen; Parlamentsangelegenheiten; Politisches Leben; Parteien;NA;NA;NA;144;  0;  0; 8;1,00000000; 1;FALSE;2;1;2019-03-20;12; 3;1;2019;0;-347
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;AfD;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA;  0; 68;  0;20;0,00000000; 0;TRUE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;CDU/CSU;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA;211;  0;  0;35;1,00000000; 1;FALSE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;DIE GRÜNEN;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA; 61;  0;  0; 6;1,00000000; 1;TRUE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;DIE LINKE;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA; 57;  0;  0;12;1,00000000; 1;TRUE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;FDP;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA;  0; 66;  0;12;0,00000000; 0;TRUE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;fraktionslos;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA;  1;  0;  0; 1;1,00000000; 1;TRUE;2;1;2019-04-11;15; 4;2;2019;0;-325
Zugang zum Sozialschutz für Arbeitnehmer und Selbstständige verbessern;11. April 2019;SPD;Gesellschaftspolitik; soziale Gruppen; Soziale Sicherung;NA;NA;NA;NA;124;  0;  0;28;1,00000000; 1;FALSE;2;1;2019-04-11;15; 4;2;2019;0;-325
